AGE,ID_CLIENT,CIBLE,YEARS_EMPLOYED,TOTAL_CREDIT,REMB_MENSUEL,CNT_FAM_MEMBERS,MONTANT_PRIX_BIENS,REVENU_TOTAL,SOURCE_EXTERNE_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,TYPE_CONTRAT_Revolving loans,STATUT_FAMILIAL_Married,STATUT_FAMILIAL_Separated,STATUT_FAMILIAL_Single / not married,STATUT_FAMILIAL_Widow,PROPRIETAIRE_BIEN_IMMO_Y,TYPE_REVENUS_Maternity leave,TYPE_REVENUS_Pensioner,TYPE_REVENUS_State servant,TYPE_REVENUS_Unemployed,TYPE_REVENUS_Working,GENRE_M,NIVEAU_EDUCATION_Higher education,NIVEAU_EDUCATION_Incomplete higher,NIVEAU_EDUCATION_Lower secondary,NIVEAU_EDUCATION_Secondary / secondary special,PROPRIETAIRE_VOITURE_Y,nbr_membre
37,308908,0,8,247275.0,17716.5,3.0,225000.0,112500.0,0.3703339827561277,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
35,315096,0,12,327024.0,15372.0,3.0,270000.0,135000.0,0.6872902059436027,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
28,452653,0,4,675000.0,32602.5,2.0,675000.0,166500.0,0.4175287539565733,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
61,160371,0,-1000,265500.0,12771.0,1.0,265500.0,81000.0,0.3889540102330055,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
50,261940,0,17,457834.5,29938.5,2.0,378000.0,180000.0,0.502489300462258,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
53,425375,0,2,239850.0,25960.5,3.0,225000.0,180000.0,0.6428921982382504,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
49,115563,0,13,1061658.0,31171.5,2.0,760500.0,225000.0,0.7366515143919703,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
57,432882,0,-1000,288873.0,17802.0,2.0,238500.0,180000.0,0.4203287329687859,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
37,326408,1,4,501435.0,33637.5,4.0,414000.0,135000.0,0.6666757437843349,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
41,287557,0,0,1042560.0,55674.0,3.0,900000.0,225000.0,0.6907528269485467,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
38,294076,0,1,285264.0,30852.0,2.0,252000.0,135000.0,0.0557596837333328,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
39,140268,0,3,521280.0,28408.5,2.0,450000.0,225000.0,0.6352508183430403,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30,381084,0,3,2085120.0,72607.5,3.0,1800000.0,360000.0,0.6855203533072975,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
38,424305,0,5,314100.0,17167.5,4.0,225000.0,225000.0,0.6819360028743819,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
53,296699,0,13,541323.0,27769.5,1.0,405000.0,135000.0,0.6803259403432222,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
57,147495,0,-1000,239850.0,23850.0,1.0,225000.0,135000.0,0.1291436912435743,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
60,449848,0,-1000,392427.0,18423.0,1.0,324000.0,81000.0,0.1404143385675029,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
27,319442,0,4,135000.0,6750.0,2.0,135000.0,112500.0,0.5890754730848642,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
22,210299,0,2,808650.0,26217.0,2.0,675000.0,112500.0,0.1995710332245498,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
57,377886,0,-1000,225000.0,10489.5,1.0,225000.0,76500.0,0.2620553359511834,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
62,321521,0,-1000,137520.0,5067.0,2.0,90000.0,270000.0,0.663675665094212,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
49,205941,1,5,871029.0,37035.0,3.0,765000.0,157500.0,0.7488174270843188,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2
25,116651,0,1,343377.0,27256.5,3.0,283500.0,171000.0,0.0817807730637229,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
28,159513,0,1,202500.0,10125.0,2.0,202500.0,121500.0,0.6340186846867513,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
40,286121,0,8,382050.0,25659.0,2.0,337500.0,112500.0,0.4873268675786014,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
39,242884,0,6,1029681.0,33345.0,4.0,859500.0,315000.0,0.6870786744981712,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
36,195211,0,4,247500.0,12375.0,5.0,247500.0,90000.0,0.654126777830926,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2
46,301980,0,3,225000.0,11074.5,3.0,225000.0,90000.0,0.2222446543839544,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
26,345386,0,2,472500.0,44176.5,2.0,472500.0,202500.0,0.6990098619769518,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
47,455848,0,2,1212426.0,35451.0,2.0,868500.0,90000.0,0.6075618184170141,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
38,332874,1,0,352422.0,28386.0,1.0,315000.0,112500.0,0.6487194355301235,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
32,113697,1,2,568800.0,15642.0,4.0,450000.0,45000.0,0.1984312165769224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
57,259806,0,-1000,276277.5,13419.0,2.0,238500.0,112500.0,0.7190569847983829,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
32,210268,1,3,284400.0,13833.0,2.0,225000.0,54000.0,0.5824908649838115,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
29,424227,0,0,284427.0,20826.0,2.0,216000.0,180000.0,0.6191568015882738,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
28,130473,0,4,318528.0,21415.5,3.0,252000.0,90000.0,0.4331561465027001,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
63,325040,0,-1000,754740.0,22198.5,2.0,630000.0,103500.0,0.4775207720350079,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
39,249699,0,5,2013840.0,55507.5,2.0,1800000.0,315000.0,0.7277028972644742,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
27,208462,1,2,305221.5,19633.5,4.0,252000.0,90000.0,0.0023181608527158,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
41,264124,0,2,292500.0,15997.5,2.0,292500.0,90000.0,0.5234049470396418,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
39,137855,0,3,238500.0,11601.0,2.0,238500.0,112500.0,0.6313150618193318,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
35,330456,1,8,273636.0,29601.0,2.0,247500.0,135000.0,0.6137279542572278,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
52,412341,1,1,1077061.5,31621.5,2.0,940500.0,337500.0,0.1883363903080036,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
47,241221,0,8,315000.0,16623.0,2.0,315000.0,72000.0,0.5660527435997859,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
45,267807,0,5,337500.0,16875.0,1.0,337500.0,225000.0,0.5401950452458685,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
27,199449,0,4,360000.0,18976.5,3.0,360000.0,112500.0,0.6354889284248603,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
58,156025,0,7,900000.0,29875.5,2.0,900000.0,135000.0,0.6067585879916289,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
49,262885,0,0,675000.0,47110.5,2.0,675000.0,211500.0,0.6739678052466979,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
50,119768,0,15,585000.0,17104.5,2.0,585000.0,207000.0,0.5548645208856446,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
28,340310,1,6,298512.0,23584.5,2.0,270000.0,135000.0,0.5435390283967353,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
37,119175,0,1,878733.0,28476.0,2.0,733500.0,225000.0,0.5034459731969304,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
46,169899,0,16,777024.0,43389.0,2.0,720000.0,103500.0,0.4667848131040129,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
23,421125,0,3,675000.0,45108.0,1.0,675000.0,202500.0,0.4280894419077056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
58,255803,0,-1000,337500.0,16875.0,2.0,,135000.0,0.7231513308066774,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
55,143423,0,6,219870.0,9814.5,3.0,157500.0,202500.0,0.6655474120881619,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
35,347326,0,2,270000.0,16443.0,2.0,270000.0,135000.0,0.5723050299782719,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
34,385660,0,2,108000.0,11758.5,4.0,108000.0,157500.0,0.5514971884313318,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
39,265487,0,0,280170.0,31815.0,4.0,247500.0,135000.0,0.7917641120491775,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
56,340539,0,-1000,1546020.0,42642.0,3.0,1350000.0,180000.0,0.6573355236162908,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2
24,339665,1,2,270000.0,13500.0,2.0,270000.0,135000.0,0.0995462281039482,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
44,442943,0,2,1006920.0,40063.5,2.0,900000.0,90000.0,0.4199558121597369,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
59,260050,0,31,315000.0,15750.0,2.0,315000.0,117000.0,0.5219537457161209,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
40,136748,0,7,1078200.0,38331.0,3.0,900000.0,180000.0,0.0010047255551842,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
47,128399,0,5,508495.5,22527.0,1.0,454500.0,68850.0,0.6994513572039015,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
50,297047,0,10,254700.0,17019.0,2.0,225000.0,180000.0,0.7480186493265563,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
52,389956,0,12,312768.0,24331.5,2.0,270000.0,112500.0,0.6663987006583071,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
39,403060,0,1,101880.0,10206.0,2.0,90000.0,157500.0,0.6308721370677844,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
25,336626,0,2,382500.0,19125.0,1.0,382500.0,135000.0,0.7603450473620543,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49,193962,0,8,500211.0,29916.0,2.0,463500.0,247500.0,0.4755133948286369,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
23,130887,0,1,528939.0,38619.0,2.0,432000.0,126000.0,0.6025819915930614,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
35,278092,0,0,544491.0,17563.5,3.0,454500.0,135000.0,0.4463763855801214,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
26,140660,0,1,296280.0,21690.0,3.0,225000.0,81000.0,0.3950413229557713,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
64,119794,0,-1000,528633.0,21096.0,2.0,472500.0,202500.0,0.7719904157423819,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1
42,104283,0,13,1800000.0,62568.0,1.0,1800000.0,180000.0,0.5028282383919472,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
41,294954,0,6,610335.0,19291.5,3.0,463500.0,90000.0,0.5724174302455409,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
29,190717,0,0,490495.5,30136.5,4.0,454500.0,76500.0,0.3030076993114439,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
31,197904,0,4,135000.0,6750.0,1.0,135000.0,202500.0,0.4483929542150794,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
36,427329,1,8,360000.0,19660.5,1.0,360000.0,121500.0,0.3616573806586942,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29,436393,0,1,332473.5,10566.0,2.0,274500.0,112500.0,0.2941283072907376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
59,294990,0,6,906228.0,36067.5,2.0,810000.0,202500.0,0.6986923093004085,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
43,368767,0,22,1067940.0,31356.0,2.0,765000.0,202500.0,0.5815971556395664,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
27,349036,0,1,640080.0,31261.5,2.0,450000.0,360000.0,0.289419836648046,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
57,226494,0,6,492862.5,18711.0,2.0,346500.0,90000.0,0.7498360916629321,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
48,408601,1,1,170640.0,9922.5,2.0,135000.0,135000.0,0.2590052356829455,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
27,389244,0,0,697500.0,20524.5,2.0,697500.0,81000.0,0.6242688336413418,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
44,127511,0,5,517500.0,16690.5,2.0,517500.0,144000.0,0.7700136475231629,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
66,137555,0,-1000,168102.0,16753.5,2.0,148500.0,157500.0,0.4085429643979607,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
28,215137,0,4,895500.0,94162.5,3.0,895500.0,189000.0,0.5226084703593951,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,2
24,342250,0,2,135000.0,9148.5,2.0,135000.0,81000.0,0.3976939621398074,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
58,260416,0,-1000,454500.0,21060.0,2.0,454500.0,175500.0,0.6921058359492477,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
38,155611,0,10,540000.0,27000.0,3.0,540000.0,157500.0,0.7026822329103365,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
58,255996,0,-1000,760225.5,32206.5,2.0,679500.0,90000.0,0.5257663850085297,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
60,281415,0,-1000,725121.0,68850.0,2.0,697500.0,144000.0,0.7377657000200242,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
46,158371,0,1,675000.0,34596.0,1.0,675000.0,337500.0,0.6860904987397829,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
35,221023,0,2,47970.0,4914.0,3.0,45000.0,90000.0,0.6607260571602155,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
57,145763,0,22,630000.0,42102.0,1.0,630000.0,225000.0,0.1494495965838157,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
60,194946,0,-1000,630000.0,31500.0,1.0,630000.0,225000.0,0.7064556125052649,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
28,166341,0,2,180000.0,9000.0,3.0,180000.0,94500.0,0.3343342625910653,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
59,143477,0,1,360000.0,18000.0,1.0,360000.0,121500.0,0.4586194143945799,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33,114998,0,8,314100.0,12091.5,2.0,225000.0,180000.0,0.7039097121474709,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
35,401229,0,4,900000.0,33354.0,3.0,900000.0,270000.0,0.6542257197555684,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2
32,172886,0,12,592560.0,32274.0,4.0,450000.0,193500.0,0.5666811011743987,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
55,164790,0,-1000,1040985.0,30568.5,2.0,909000.0,157500.0,0.5223193097538531,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
52,280267,0,6,818671.5,34816.5,2.0,661500.0,216000.0,0.2478603460417418,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
61,362801,0,-1000,393543.0,21478.5,1.0,328500.0,54000.0,0.522019221612248,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
38,159086,0,14,270000.0,21460.5,4.0,270000.0,180000.0,0.1736586355610511,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
40,109070,0,6,326439.0,16006.5,4.0,229500.0,157500.0,0.6276990909122417,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
56,402309,0,2,450000.0,21109.5,2.0,450000.0,225000.0,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
35,266622,0,7,371245.5,18184.5,1.0,261000.0,112500.0,0.4034276126762079,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
37,344043,1,1,1319269.5,36409.5,5.0,1152000.0,198000.0,0.6843405943388018,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
56,421099,0,-1000,993082.5,39514.5,3.0,913500.0,247500.0,0.6980243680169492,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2
60,294321,0,-1000,509400.0,31162.5,2.0,450000.0,157500.0,0.3707114048788861,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
61,109121,0,-1000,755190.0,29677.5,2.0,675000.0,180000.0,0.62944003724504,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
40,131014,0,2,814041.0,23931.0,2.0,679500.0,135000.0,0.5398419733811829,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
28,324482,0,5,405000.0,15399.0,3.0,405000.0,90000.0,0.5363852450571327,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
22,161293,0,3,284400.0,22599.0,1.0,225000.0,135000.0,0.2091122313912554,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
36,414982,0,1,1042560.0,66627.0,2.0,900000.0,315000.0,0.7117556116007366,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
37,276775,0,7,276277.5,18261.0,2.0,238500.0,90000.0,0.3878839155260049,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
35,444946,0,6,675000.0,32602.5,2.0,675000.0,202500.0,0.4341712022081925,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
62,159477,0,-1000,178290.0,10363.5,1.0,157500.0,90000.0,0.3065383538273136,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
32,339244,0,2,1078200.0,31522.5,1.0,900000.0,180000.0,0.6047009492104852,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
56,347355,0,-1000,754740.0,22198.5,2.0,630000.0,121500.0,0.579008784023478,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
66,106465,0,6,284400.0,16011.0,2.0,225000.0,144000.0,0.7292168335974634,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
47,422914,0,10,879480.0,25335.0,1.0,630000.0,270000.0,0.5814268643507815,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
27,393350,0,2,1493086.5,52029.0,2.0,1363500.0,270000.0,0.520845999282634,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
39,433196,0,21,840996.0,24718.5,3.0,702000.0,270000.0,0.7784111723922165,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
37,407484,0,1,808650.0,31464.0,3.0,675000.0,225000.0,0.5267804195647732,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
31,394754,0,4,364896.0,19926.0,2.0,315000.0,67500.0,0.0699674226517813,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
66,442829,0,-1000,206271.0,20092.5,2.0,193500.0,108000.0,0.7734076370835068,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
45,284942,0,7,339241.5,12919.5,1.0,238500.0,90000.0,0.2196999672480524,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
61,285387,0,-1000,502186.5,56925.0,2.0,477000.0,270000.0,0.5041730279753889,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
63,124683,0,22,1113840.0,57001.5,2.0,900000.0,157500.0,0.7383026396901239,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
38,127528,0,5,634482.0,20466.0,6.0,454500.0,157500.0,0.4267622165066818,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
29,364305,0,8,135000.0,6750.0,3.0,135000.0,108504.0,0.5840747994381582,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
35,415682,0,8,783000.0,26005.5,3.0,783000.0,157500.0,0.7633208152436205,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
48,160408,0,26,1590934.5,60727.5,2.0,1422000.0,342000.0,0.6208312105278675,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
47,168601,0,7,973503.0,41377.5,3.0,855000.0,292500.0,0.5363199890895725,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2
51,234031,0,4,776304.0,21478.5,2.0,648000.0,126000.0,0.5102563407847419,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
41,362222,0,16,572076.0,39946.5,1.0,540000.0,135000.0,0.7749483140479129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,131196,0,7,601470.0,30838.5,2.0,450000.0,180000.0,0.557698267478408,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
63,351269,0,12,299772.0,14103.0,2.0,247500.0,135000.0,0.7567847232190671,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
38,136597,0,5,545040.0,25537.5,4.0,450000.0,103500.0,0.4721877222183862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
42,209112,1,23,270000.0,13500.0,3.0,270000.0,180000.0,0.4137524582276672,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
50,215391,0,2,622188.0,22477.5,1.0,472500.0,189000.0,0.4293266200664829,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
52,307329,0,3,537763.5,33030.0,2.0,459000.0,135000.0,0.530218809429567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
37,157043,0,5,675000.0,33750.0,3.0,675000.0,810000.0,0.7131488526678894,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2
58,217133,0,4,157500.0,7875.0,2.0,157500.0,54000.0,0.6264769163947602,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
39,359708,0,7,361462.5,16051.5,3.0,274500.0,157500.0,0.2447063559629152,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
46,373176,0,4,112500.0,8703.0,2.0,112500.0,166500.0,0.6889187257192011,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
34,433710,0,0,450000.0,29430.0,2.0,450000.0,157500.0,0.5828524508415448,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
34,121385,0,0,1042560.0,66757.5,4.0,900000.0,450000.0,0.7418696393729028,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2
56,346701,0,2,508495.5,24592.5,1.0,454500.0,157500.0,0.6165028792452706,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
63,338853,0,-1000,269550.0,12001.5,1.0,225000.0,135000.0,0.7226081346505462,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
50,207759,0,1,848070.0,22500.0,2.0,607500.0,189000.0,0.4002738818094728,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
57,397526,0,-1000,808650.0,24601.5,2.0,675000.0,103500.0,0.7282788166736517,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
49,268282,0,2,297130.5,18085.5,1.0,256500.0,135000.0,0.6059913290169553,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
61,145193,0,-1000,592560.0,26230.5,2.0,450000.0,337500.0,0.6534437153383964,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
32,302664,0,1,315000.0,14814.0,3.0,315000.0,202500.0,0.443767747794396,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
32,285287,0,1,270000.0,13500.0,4.0,270000.0,135000.0,0.324811395209241,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2
32,161901,0,6,288873.0,22950.0,2.0,238500.0,90000.0,0.0044656646777593,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
